/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/management/commands/merge_users.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.management.commands.merge_users.Command.handl,var,unique_users,None,86,            unique_users = self._get_organization_user_sets(organization)
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/management/commands/merge_users.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.management.commands.merge_users.Command.handl,var,unique_users,[?],90,        unique_users = [u for u in unique_users if len(u) > 1]
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/management/commands/merge_users.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.management.commands.merge_users.Command.handl,var,unique_users,[list],73,        unique_users = []
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_snuba_translators,var,fwd,? -> ?,1045,            fwd = (
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_snuba_translators,var,fwd,? -> ?,1065,            fwd = (
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_snuba_translators,var,fwd,None,1025,"        fwd, rev = None, None"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_imp,var,selected_columns,None,810,"    selected_columns=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_imp,var,selected_columns,[?],829,        selected_columns = [c for c in selected_columns if c]
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.query,var,aggregations,None,648,"    aggregations=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.query,var,aggregations,[[str]],654,"    aggregations = aggregations or [[""count()"", """", ""aggregate""]]"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.query,var,selected_columns,None,649,"    selected_columns=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.query,var,selected_columns,[?],656,    selected_columns = selected_columns or []
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_function_,var,index,int,314,                index = i
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_function_,var,index,None,304,    index = None
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.que,var,groupby,None,645,"    groupby=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.que,var,groupby,[?],657,    groupby = groupby or []
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.qu,var,filter_keys,None,647,"    filter_keys=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.qu,var,filter_keys,dict,655,    filter_keys = filter_keys or {}
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.bulk_raw,var,query_results,list,599,            query_results = list(
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.bulk_raw,var,query_results,"[(?, ?, ?)]",607,"            query_results = [snuba_query(query_param_list[0] + (Hub(Hub.current),))]"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_query_params_to_update_f,var,project_ids,list,337,"        project_ids = list(set(query_params.filter_keys[""project_id""]))"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_query_params_to_update_f,var,project_ids,list,345,"            project_ids = list(set.union(*map(set, ids)))"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_query_params_to_update_f,var,project_ids,[?],347,        project_ids = []
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_query_params_to_update_f,var,project_ids,[?],350,"                project_ids = [cond[2]] if cond[1] == ""="" else cond[2]"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.get_query_params_to_update_f,var,project_ids,[?],352,        project_ids = []
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.resolve_snuba_aliases,var,name,? -> list,912,                    name = col[2]
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba.resolve_snuba_aliases,var,name,"(? -> list, ? -> tuple)",909,            name = col
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_impl,var,orderby,None,814,"    orderby=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_impl,var,orderby,[str],854,        orderby = updated_order
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_impl,var,conditions,None,807,"    conditions=None,"
/home/xxm/Desktop/EMSE/dataset/sentry/src/sentry/utils/snuba.py,.home.xxm.Desktop.EMSE.dataset.sentry.src.sentry.utils.snuba._aliased_query_impl,var,conditions,[?],844,        conditions = [c for c in conditions if c]
