/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.calculat,var,min_periods,int,81,"    min_periods: Optional[int],"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.calculat,var,min_periods,int,104,"        min_periods = max(required_min_periods, min_periods)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.calculat,var,min_periods,int,108,        min_periods = num_values + 1
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.calculat,var,min_periods,{None | int},102,        min_periods = window
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Window.sum,var,window_func,None,1177,"        window_func = self._get_roll_func(""roll_weighted_sum"")"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Window.sum,var,window_func,"(?, ?, ?) -> None",1178,        window_func = get_weighted_roll_func(window_func)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Rolling._validate_monotonic,var,formatted,None,1972,            formatted = self.on
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Rolling._validate_monotonic,var,formatted,str,1974,"                formatted = ""index"""
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Window._apply,func,calc,? -> ?,582,                def calc(x):
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Window._apply,func,calc,? -> None,558,                def calc(x):
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Window.mea,var,window_func,None,1187,"        window_func = self._get_roll_func(""roll_weighted_mean"")"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling.Window.mea,var,window_func,"(?, ?, ?) -> None",1188,        window_func = get_weighted_roll_func(window_func)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.corr,var,window,int,1885,            window = self._get_window(other) if not self.is_freq_type else self.win_freq
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.corr,var,window,None,1883,            window = self.window
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.apply,var,kwargs,None,1348,"        kwargs: Optional[Dict] = None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.apply,var,kwargs,dict,1353,            kwargs = {}
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.apply,var,args,None,1347,"        args: Optional[Tuple] = None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.apply,var,args,(),1351,            args = ()
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.cov,var,window,int,1740,                window = self._get_window(other)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.cov,var,window,None,1734,            window = self.window
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/window/rolling.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.window.rolling._Rolling_and_Expanding.cov,var,window,None,1738,                window = self.win_freq
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_basic_sort,var,values,list,347,"        values = list(""baaacb"")"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_basic_sort,var,values,[int],342,"        values = [3, 1, 2, 0, 4]"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_basic_sort,var,values,[?],352,        values = []
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_,var,codes,[int],362,"        codes = [0, 1, 1, 2, 3, 0, -1, 4]"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_,var,codes,[int],369,"        codes = [0, 1, 1, 2, 3, 0, 99, 4]"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.TestSafeSort.test_,var,codes,[?],375,        codes = []
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.test_decon,var,shape,"(int, int, int)",324,"    shape = (4, 5, 6)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/test_sorting.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.test_sorting.test_decon,var,shape,"(int, int)",332,"    shape = (10000, 10000)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_scalar_intege,var,idxr,{? -> ? | ? -> ?},203,"        for idxr, getitem in [(lambda x: x.loc, False), (lambda x: x, True)]:"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_scalar_intege,var,idxr,{None -> ? | None -> None},197,"        for idxr, getitem in [(lambda x: x.loc, False), (lambda x: x, True)]:"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_floating_mis,var,fancy_idx,[int],595,"        for fancy_idx in [[5, 0], np.array([5, 0])]:  # int"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_floating_mis,var,fancy_idx,[float],589,"        for fancy_idx in [[5.0, 0.0], np.array([5.0, 0.0])]:  # float"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,msg,None,297,        msg = (
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,msg,None,305,        msg = (
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,msg,None,320,        msg = (
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,msg,str,316,"        msg = ""slice indices must be integers or None or have an __index__ method"""
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,idxr,{None -> ? | None -> ? | None -> None},311,"        for idxr in [lambda x: x.loc, lambda x: x.iloc, lambda x: x]:"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexing/test_floats.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexing.test_floats.TestFloatIndexers.test_slice_non_numeric,var,idxr,{None -> ? | None -> None},326,"        for idxr in [lambda x: x.loc, lambda x: x]:"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexes/interval/test_setops.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexes.interval.test_setops.TestIntervalIndex.test_set_incompatible_type,var,msg,None,176,        msg = (
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/indexes/interval/test_setops.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.indexes.interval.test_setops.TestIntervalIndex.test_set_incompatible_type,var,msg,str,165,        msg = (
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomDatafram,var,data_gen_f,None,1981,"    data_gen_f=None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomDatafram,var,data_gen_f,"(int, int) -> None",2074,"        data_gen_f = lambda r, c: f""R{r}C{c}"""
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomIndex,var,tuples,[?],1941,    tuples = []
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomIndex,var,tuples,list,1960,    tuples = list(zip(*tuples))
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomIndex,var,names,None,1907,        names = None
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomIndex,var,names,[str],1904,        names = [prefix + str(i) for i in range(nlevels)]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.makeCustomIndex,var,names,[[str]],1911,        names = [names]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.network,var,error_classes,None,2222,"    error_classes=None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.network,var,error_classes,"(<IOError>, ?, ?)",2311,        error_classes = _get_default_network_errors()
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.test_parallel.wrapper.inn,var,update_kwargs,int -> ?,2570,                update_kwargs = lambda i: kwargs
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.test_parallel.wrapper.inn,var,update_kwargs,int -> dict,2568,"                update_kwargs = lambda i: dict(kwargs, **kwargs_list[i])"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.decompress_file,var,f,BZ2File,242,"        f = bz2.BZ2File(path, ""rb"")"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/_testing.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas._testing.decompress_file,var,f,file,238,"        f = open(path, ""rb"")"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/computation/scope.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.computation.scope._replacer,var,hexin,int,41,        hexin = ord(x)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/computation/scope.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.computation.scope._replacer,var,hexin,str,44,        hexin = x
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/plotting/_matplotlib/tools.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.plotting._matplotlib.tools._get_,var,layout,"(?, int)",58,"            layout = nrows, ncols = (nrows, ceil_(float(nplots) / nrows))"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/plotting/_matplotlib/tools.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.plotting._matplotlib.tools._get_,var,layout,"(int, ?)",56,"            layout = nrows, ncols = (ceil_(float(nplots) / ncols), ncols)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/plotting/_matplotlib/tools.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.plotting._matplotli,var,subplot_kw,None,99,"    subplot_kw=None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/plotting/_matplotlib/tools.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.plotting._matplotli,var,subplot_kw,dict,182,        subplot_kw = {}
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,None,483,            result = None
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,389,            result = {}
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,399,                    result = _agg(
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,406,"                    result = _agg(arg, _agg_1dim)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,411,"                    result = _agg(arg, _agg_2dim)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,417,"                    result = _agg(arg, _agg_1dim)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,result,dict,422,"                    result = _agg(arg, _agg_2dim)"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,keys_to_use,{[<list>] | list},443,                keys_to_use = keys_to_use if keys_to_use != [] else keys
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggrega,var,keys_to_use,[<list>],441,                keys_to_use = [k for k in keys if not result[k].empty]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggregate_multiple_funcs,var,obj,SelectionMixin -> ?,499,            obj = self._selected_obj
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/base.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.base.SelectionMixin._aggregate_multiple_funcs,var,obj,SelectionMixin -> None,501,            obj = self._obj_with_exclusions
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr_consisten,var,expected,[float],319,            expected = [float(i) for i in arr]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr_consisten,var,expected,[str],322,            expected = arr
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr_consisten,var,exp_dtype,<object>,323,            exp_dtype = object
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr_consisten,var,exp_dtype,<float>,320,            exp_dtype = float
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr,var,exp_dtype,<float>,288,                exp_dtype = float
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr,var,exp_dtype,<object>,291,                exp_dtype = object
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/tools/test_to_numeric.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.tools.test_to_numeric.test_really_large_in_arr,var,exp_dtype,{<float> | <object>},293,"            exp_dtype = float if isinstance(exp_val, (int, float)) else object"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/series/methods/test_replace.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.series.methods.test_replace.TestSeriesReplace.test_replace_only_one_dictlike_arg,var,to_replace,int,400,        to_replace = 1
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/series/methods/test_replace.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.series.methods.test_replace.TestSeriesReplace.test_replace_only_one_dictlike_arg,var,to_replace,dict,394,"        to_replace = {0: 1, 2: ""A""}"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/series/methods/test_replace.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.series.methods.test_replace.TestSeriesReplace.test_replace_only_one_dictlike_arg,var,value,dict,401,"        value = {0: ""foo"", 2: ""bar""}"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/tests/series/methods/test_replace.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.tests.series.methods.test_replace.TestSeriesReplace.test_replace_only_one_dictlike_arg,var,value,str,395,"        value = ""foo"""
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,cols,[?],36,        cols = [x for c in frame.columns for x in c]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,cols,list,38,        cols = list(frame.columns)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,value_vars,[None],61,            value_vars = [value_vars]
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,value_vars,None,27,"    value_vars=None,"
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,value_vars,list,67,            value_vars = list(value_vars)
/home/xxm/Desktop/EMSE/dataset/pandas/pandas/core/reshape/melt.py,.home.xxm.Desktop.EMSE.dataset.pandas.pandas.core.reshape.melt.melt,var,var_name,[None],94,"                var_name = [f""variable_{i}"" for i in range(len(frame.columns.names))]"
